,news,class
150,Diamond and Silk pundit died from COVID-19,https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/04958a804a1afafead217d7389997f18.jpg
151,Illinois “received $5.1 billion at an elementary school there that used it for equity and diversity.”,https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/04958a804a1afafead217d7389997f18.jpg
152,"U.S. Rep. Ilhan Omar is ""facing 40 years in prison and deportation after seven new crimes uncovered.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/04958a804a1afafead217d7389997f18.jpg
153,"President Joe Biden said, “The idea that we’re going to send in tanks to Ukraine, that’s called World War III.”",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/04958a804a1afafead217d7389997f18.jpg
154,"“The largest contributor to the debt ceiling, or to our deficit, has been the Trump tax cuts.”",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/04958a804a1afafead217d7389997f18.jpg
155,"""I got a list of 20 jurisdictions that defunded the police to the tune of over $1 billion total.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/df2fdc0878a20d18f0ed2f059e16b858.jpg
156,"Same-day voter registration ""does not allow election officials to verify the validity and accuracy of voter information.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/04958a804a1afafead217d7389997f18.jpg
157,"The government caused a fire at Hillandale Farms in Connecticut “so that they can force us into eating their fake GMO meats, or starve us into compliance.”",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/04958a804a1afafead217d7389997f18.jpg
158,Global warming is a “fraud.”,https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/04958a804a1afafead217d7389997f18.jpg
159,The United Kingdom banned COVID-19 booster vaccines for people under 50.,https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/df2fdc0878a20d18f0ed2f059e16b858.jpg
160,Glenn Youngkin is “the first sitting Governor in the modern era to have their party have less legislative seats than when they were elected.”,https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/04958a804a1afafead217d7389997f18.jpg
161,“NASA stopped exploring the ocean.”,https://static.politifact.com/CACHE/images/politifact/rulings/tom_ruling_pof/036808fdf668e8a65d50468337465de4.jpg
162,“Joe Biden’s war on American energy caused this crisis and his only response has been to drain our strategic petroleum reserve to its lowest level since 1983.”,https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/df2fdc0878a20d18f0ed2f059e16b858.jpg
163,The United States of America “no longer exists” because President Joe Biden “signed away our sovereignty as a nation.”,https://static.politifact.com/CACHE/images/politifact/rulings/tom_ruling_pof/036808fdf668e8a65d50468337465de4.jpg
164,The Transportation Security Administration spent “a couple hundred million dollars” on gender-neutral screening technology.,https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/04958a804a1afafead217d7389997f18.jpg
165,"In California, there were “10 million mail ballots unaccounted for” in the November midterm election.",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/04958a804a1afafead217d7389997f18.jpg
166,The U.S. chicken and egg shortage is linked to Bill Gates.,https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/04958a804a1afafead217d7389997f18.jpg
167,“Chickens aren’t laying eggs because RNA is being added to commercial chicken feed.”,https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/04958a804a1afafead217d7389997f18.jpg
168,“The USA has a gun homicide rate 26 times higher than our peers.”,https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/f12c46163413a4e294a7eb324ef9f387.jpg
169,Sudden arrhythmic death syndrome and “stroke season” didn’t exist before the COVID-19 pandemic.,https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
170,“NOAA makes it official… CO2 warming is a hoax.”,https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
171,Video proves Greta Thunberg is a crisis actor.,https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
172,"""Climate change is a naturally occurring phenomenon that can be tracked throughout prehistoric eras.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/04958a804a1afafead217d7389997f18.jpg
173,The Federal Aviation Administration widened its electrocardiogram parameters for pilots because “a substantial number of airline pilots have had serious heart damage” from COVID-19 vaccines.,https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
174,"""Biden drained America's Strategic Petroleum Reserves to the lowest level since 1984.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-true/25acde30f2a9b90f9688a5380c39e8eb.jpg
175,Greta Thunberg staged an arrest in Germany.,https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
176,"“When the Republicans were in power the last time for eight years, do you know how much discretionary spending increased in those eight years? Zero.”",https://static.politifact.com/CACHE/images/politifact/rulings/meter-half-true/b81964349780d58033deb9ef2d1b0dfd.jpg
177,"""Social Security has nothing to do with the deficit or the national debt.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
178,"“More contraception availability increases abortion demand.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
179,On supporting marriage rights for same-sex couples.,https://static.politifact.com/CACHE/images/politifact/rulings/meter-half-flip/b60fe5919bc81edaf14bc56dbdc771ef.jpg
180,“All ‘gender affirming care’ for children is 100% experimental. There are zero long term studies on the effects the drugs and surgeries will have on them.”,https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
181,"Magic Johnson tested positive for HIV ""because Fauci’s gain of function study used a contaminated Hepatitis B vaccine.""",https://static.politifact.com/CACHE/images/politifact/rulings/tom_ruling_pof/d089e796db6628261f228086d4084fa8.jpg
182,The cost of eggs has gone up 700%.,https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
183,“The White House is now attempting to ban all gas ovens and burners.”,https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
184,The election in Brazil “was very clearly a rigged election.”,https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/04958a804a1afafead217d7389997f18.jpg
185,A “default on our debt” would be unprecedented in American history.,https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/eab607507cdade634c07465983bd63d4.jpg
186,"As president, Donald Trump “marshaled the full power of government to stop deadly drugs, opioids, and fentanyl from coming into our country. As a result, drug overdose deaths declined nationwide for the first time in nearly 30 years.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
187,“Ray Epps confessed to Jan. 6 Committee he ‘orchestrated’ attack on Capitol”,https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
188,"Since a new immigration program was implemented, the number of Venezuelans trying to enter the U.S. illegally decreased “from about 1,100 per day to less than 250 per day on average.”",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/f12c46163413a4e294a7eb324ef9f387.jpg
189,Buffalo Bills player Damar Hamlin’s collapse was caused by the COVID-19 vaccine.,https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
190,Luana Stoltenberg “originally LOST her race for Iowa State House when Machines declared the Democrat the Winner.”,https://static.politifact.com/CACHE/images/politifact/rulings/meter-half-true/b81964349780d58033deb9ef2d1b0dfd.jpg
191,"Says he has been to “Afghanistan, Iraq and those areas” twice as president.",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
192,Tesla launched a cryptocurrency platform that “aims to help families become wealthier.”,https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
193,"“My commitment to free speech extends even to not banning the account following my plane, even though that is a direct personal safety risk.”",https://static.politifact.com/CACHE/images/politifact/rulings/meter-full-flop/48e8c426e77dec514cf7babe1353dfad.jpg
194,"Florida Senate Bill 2A does not provide ""immediate relief"" to homeowners dealing with high property insurance rates and ""will force some … constituents to pay up to 20% more.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/eab607507cdade634c07465983bd63d4.jpg
195,"England’s Oxfordshire County Council has passed a trial ""climate lockdown,"" “confining residents to their own neighbourhoods.”",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
196,Pfizer confirmed stiff-person syndrome is an adverse effect of the COVID-19 vaccine.,https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
197,"Sen. Kyrsten Sinema ""voted with the president 93% of the time.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/eab607507cdade634c07465983bd63d4.jpg
198,"“For the last several months, wages have gone up more than prices have gone up.”",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/eab607507cdade634c07465983bd63d4.jpg
199,The Federal Reserve “has suspended the availability of new currency.”,https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
200,Early vote counts after the polls closed in Georgia’s U.S. Senate runoff are evidence of election fraud.,https://static.politifact.com/CACHE/images/politifact/rulings/tom_ruling_pof/d089e796db6628261f228086d4084fa8.jpg
201,The Human Meat Project is using donated bodies and organs to create “alternative meat consumption options.”,https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
202,Proposed rule would limit milk for WIC participants,https://static.politifact.com/CACHE/images/politifact/rulings/meter-true/eb3f74da30375e27384812d99e83f2af.jpg
203,Fluctuating vote count in Fox News coverage of the Georgia U.S. Senate runoff is evidence of voter fraud.,https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
204,"In Milwaukee, ""The (homicide) rate has nearly doubled in the past two years.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-true/eb3f74da30375e27384812d99e83f2af.jpg
205,"On the day of the Dec. 6 runoff, “armed groups of Black Panthers” were “reportedly patrolling certain voting locations” in Georgia.",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
